count,TweetId,TimeStamp,Tweet,LocationName_User,Latitude,Longitude,BoundingPoint,User Mentions,URLs,Hashtags,Fav_Count,Followers_Count
70,1.22757E+18,12-02-2020 12:13,#Sami culture and tradition during the first @UN4Indigenous members meeting. As coming from SAHEL it is so nice to see how reindeer and cattle herders can have a some culture even leaving in different environments #artic and #AFRICA @SDGAdvocates @ConservationOrg https://t.co/yAIEeCypVN,,NA,NA,NA,"['ConservationOrg', 'SDGAdvocates', 'UN4Indigenous']",[],"['AFRICA', 'artic', 'Sami']",3953,6519
,,,,,,,,,,,,
71,1.22755E+18,12-02-2020 11:15,"Stunning flight this morning in the Artic. Minus 17 and sunshine. Perfect landing on a frozen lake as scheduled. 
#hotairballoon #hotairballoons #artic #finland #experience #adventure #explore #pilot #pilotlife @… https://t.co/J5xgE0Jdc6",India,NA,NA,NA,['jgreatrix'],[],[],72,2292
,,,,,,,,,,,,
72,1.22755E+18,12-02-2020 11:14,"Stunning flight this morning in the Artic. Minus 17 and sunshine. Perfect landing on a frozen lake as scheduled. 
#hotairballoon #hotairballoons #artic #finland #experience #adventure #explore #pilot #pilotlife @… https://t.co/J5xgE0Jdc6","London, England, Nice, France ",24.15613214,67.60265055,"[[[23.5415623, 66.937924], [24.869682, 66.937924], [24.869682, 67.638823], [23.5415623, 67.638823]]]",[],['https://t.co/J5xgE0Jdc6'],"['pilotlife', 'pilot', 'explore', 'adventure', 'experience', 'finland', 'artic', 'hotairballoons', 'hotairballoon']",6102,826
,,,,,,,,,,,,
73,1.22755E+18,12-02-2020 10:58,"Stunning flight this morning in the Artic. Minus 17 and sunshine. Perfect landing on a frozen lake as scheduled. 
#hotairballoon #hotairballoons #artic #finland #experience #adventure #explore #pilot #pilotlife @… https://t.co/ilMTuzBQSv","London, England, Nice, France ",24.15613214,67.60265055,"[[[23.5415623, 66.937924], [24.869682, 66.937924], [24.869682, 67.638823], [23.5415623, 67.638823]]]",[],['https://t.co/ilMTuzBQSv'],"['pilotlife', 'pilot', 'explore', 'adventure', 'experience', 'finland', 'artic', 'hotairballoons', 'hotairballoon']",6102,826
,,,,,,,,,,,,
74,1.22738E+18,11-02-2020 23:53,"Thee latest creation-
Moonlit Orca 🐳
#WorldOceansMonth #Orca #AcrylicPainting #Moonlight #Artic #Oceanic #Aquatic https://t.co/IfhNATh2rP",Enchanted Forest,NA,NA,NA,['fairyoftherealm'],[],"['Aquatic', 'Oceanic', 'Artic', 'Moonlight', 'AcrylicPainting', 'Orca', 'WorldOceansMonth']",41869,2911
,,,,,,,,,,,,
75,1.22735E+18,11-02-2020 22:06,"Broken glass replacement today to this leaded light. 
#leaded
#leadlight 
#artic 
#pilkington 
#replacement 
@1Glassworks @ Wiveliscombe, Somerset https://t.co/B5Gz45kogV",Taunton,-3.31278,51.0414,"[[[-3.3226235, 51.037246], [-3.291376, 51.037246], [-3.291376, 51.062533], [-3.3226235, 51.062533]]]",['1Glassworks'],['https://t.co/B5Gz45kogV'],"['replacement', 'pilkington', 'artic', 'leadlight', 'leaded']",59,709
,,,,,,,,,,,,
76,1.22733E+18,11-02-2020 20:23,Thanks @Ice911Research for the greeting cards! Keep up your great work in saving the #artic #ice. #ClimateEmergency https://t.co/ohhH5695MV,,NA,NA,NA,"['Ice911Research', 'greeneatz']",[],"['ClimateEmergency', 'ice', 'artic']",17304,58
,,,,,,,,,,,,
77,1.22732E+18,11-02-2020 19:44,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV",,NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",1982,767
,,,,,,,,,,,,
78,1.2273E+18,11-02-2020 18:30,"Me at work today!!!!

#Weathercloud #WeatherForecast #BloodyFreezing #freezing #Baltic #Artic #TheNorth https://t.co/0n8YkqaTk3","Doncaster, Yorkshire, UK",NA,NA,NA,[],[],"['TheNorth', 'Artic', 'Baltic', 'freezing', 'BloodyFreezing', 'WeatherForecast', 'Weathercloud']",42922,74884
,,,,,,,,,,,,
79,1.2273E+18,11-02-2020 18:25,Thanks @Ice911Research for the greeting cards! Keep up your great work in saving the #artic #ice. #ClimateEmergency https://t.co/ohhH5695MV,"Silicon Valley, CA",NA,NA,NA,"['Ice911Research', 'greeneatz']",[],"['ClimateEmergency', 'ice', 'artic']",3384,973
,,,,,,,,,,,,
80,1.22729E+18,11-02-2020 17:56,Thanks @Ice911Research for the greeting cards! Keep up your great work in saving the #artic #ice. #ClimateEmergency https://t.co/ohhH5695MV,"Menlo Park, CA",NA,NA,NA,"['Ice911Research', 'greeneatz']",[],"['ClimateEmergency', 'ice', 'artic']",2248,627
,,,,,,,,,,,,
81,1.22729E+18,11-02-2020 17:35,Thanks @Ice911Research for the greeting cards! Keep up your great work in saving the #artic #ice. #ClimateEmergency https://t.co/ohhH5695MV,"Santa Monica, CA",NA,NA,NA,['Ice911Research'],[],"['ClimateEmergency', 'ice', 'artic']",187,1310
,,,,,,,,,,,,
82,1.22724E+18,11-02-2020 14:55,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV",,NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",684,439
,,,,,,,,,,,,
83,1.22724E+18,11-02-2020 14:53,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV","Oulu, Suomi",NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",1332,512
,,,,,,,,,,,,
84,1.22724E+18,11-02-2020 14:42,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV",Spain,NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",48,72
,,,,,,,,,,,,
85,1.22723E+18,11-02-2020 13:45,"GAME DAY!!
Your Albert Lea Tigers @alhsgbb host the Mankato East Cougars @EastCougarHoops tonight!!
🏀 9A @ 5:30pm
🏀 JV @ 6:00pm
🏀 Varsity @ 7:30pm
📻 @KATERadioSports 1450AM
Come out and support your Tigers!!!#ARTIC https://t.co/5HlqA1U3eF","Albert Lea, MN",NA,NA,NA,"['EastCougarHoops', 'alhsgbb', 'alhsgbb']",[],[],333,292
,,,,,,,,,,,,
86,1.22722E+18,11-02-2020 13:31,"🎶 A tune for today! 🎶

""Elegy for the Artic"" by Einaudi. 🥶🧊

Nice to listen to when you get home later (with a warm fire going and maybe some hot chocolate ... 🔥🍫☕)

https://t.co/Qdj6PTMhNl

#cold #artic #music #piano",,NA,NA,NA,[],['https://t.co/Qdj6PTMhNl'],"['piano', 'music', 'artic', 'cold']",16,35
,,,,,,,,,,,,
87,1.22722E+18,11-02-2020 13:13,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV",Lombardia - Italia,NA,NA,NA,['lucadon82'],[],"['lapland', 'kemi', 'circularity']",8479,603
,,,,,,,,,,,,
88,1.22721E+18,11-02-2020 12:53,"GAME DAY!!
Your Albert Lea Tigers @alhsgbb host the Mankato East Cougars @EastCougarHoops tonight!!
🏀 9A @ 5:30pm
🏀 JV @ 6:00pm
🏀 Varsity @ 7:30pm
📻 @KATERadioSports 1450AM
Come out and support your Tigers!!!#ARTIC https://t.co/5HlqA1U3eF",,NA,NA,NA,"['KATERadioSports', 'EastCougarHoops', 'alhsgbb']",[],['ARTIC'],138,176
,,,,,,,,,,,,
89,1.22721E+18,11-02-2020 12:49,"Impressive comprehensive example of #circularity &amp; one of reasons to have this conference organized in #kemi #lapland: run by @Outokumpu &amp; supported by #Artic #Industry #Cluster and its ecosystem, tomorrow we are visiting lowest #carbonfootprint stainless steel plant worldwide! https://t.co/WzyqJj6mqV","Milan, Europe",NA,NA,"[[[24.1519848, 65.459353], [24.7470647, 65.459353], [24.7470647, 65.795387], [24.1519848, 65.795387]]]",['Outokumpu'],[],"['carbonfootprint', 'Cluster', 'Industry', 'Artic', 'lapland', 'kemi', 'circularity']",9002,2135
,,,,,,,,,,,,
90,1.22712E+18,11-02-2020 06:47,#artic #finland a fantastic morning to reach for the skies. #hotairballoon #flying https://t.co/NEMIvpYQPq,"London, England, Nice, France ",NA,NA,"[[[23.5415623, 66.937924], [24.869682, 66.937924], [24.869682, 67.638823], [23.5415623, 67.638823]]]",[],[],"['flying', 'hotairballoon', 'finland', 'artic']",6102,826
,,,,,,,,,,,,
91,1.2269E+18,10-02-2020 15:56,Hey guys here are our 3 winner for this poll #Rubyrose #weissschnee #yokolittner the artwork will be out soon. #rwby #gurrenlagann #artic #drawing #artwork #fanart https://t.co/i5H2hmmzZq,"California, USA",NA,NA,NA,[],[],"['fanart', 'artwork', 'drawing', 'artic', 'gurrenlagann', 'rwby', 'yokolittner', 'weissschnee', 'Rubyrose']",45341,2444
,,,,,,,,,,,,
92,1.22689E+18,10-02-2020 15:23,In the wastes of the #Artic #finland #Mouse #sledge https://t.co/6zd8fUjHAG,"London, England, Nice, France ",NA,NA,"[[[23.5415623, 66.937924], [24.869682, 66.937924], [24.869682, 67.638823], [23.5415623, 67.638823]]]",[],[],"['sledge', 'Mouse', 'finland', 'Artic']",6102,826
,,,,,,,,,,,,
93,1.22685E+18,10-02-2020 12:53,"A ride today on a sledge through the wastelands of the Artic. Then we ate his sister! 😋 Ticking lots off the list, some i had to add first  😬..
#mouse #sledge #artic #northernlights #adventure #fun #lapland #finland… https://t.co/GFhf8jxS9W",,NA,NA,NA,['jgreatrix'],[],[],4,784
,,,,,,,,,,,,
94,1.22685E+18,10-02-2020 12:51,"A ride today on a sledge through the wastelands of the Artic. Then we ate his sister! 😋 Ticking lots off the list, some i had to add first  😬..
#mouse #sledge #artic #northernlights #adventure #fun #lapland #finland… https://t.co/GFhf8jxS9W","London, England, Nice, France ",24.15613214,67.60265055,"[[[23.5415623, 66.937924], [24.869682, 66.937924], [24.869682, 67.638823], [23.5415623, 67.638823]]]",[],['https://t.co/GFhf8jxS9W'],"['finland', 'lapland', 'fun', 'adventure', 'northernlights', 'artic', 'sledge', 'mouse']",6102,826
,,,,,,,,,,,,
95,1.22681E+18,10-02-2020 10:20,Learning to drive this bad Bhoyy all week 😀 #artic #Class1 #easy https://t.co/RpjlbkfZRY,TraininLikeTheGods ,NA,NA,"[[[-4.216184, 55.876324], [-4.216184, 55.876324], [-4.216184, 55.876324], [-4.216184, 55.876324]]]",[],[],"['easy', 'Class1', 'artic']",47967,1487
,,,,,,,,,,,,
96,1.22681E+18,10-02-2020 09:59,"This is a true image from the #artic but during the summer season

https://t.co/VDtv5IZ54R https://t.co/Np6haiiG40","Lebanon, UAE",NA,NA,NA,[],"['https://t.co/Np6haiiG40', 'https://t.co/VDtv5IZ54R']",['artic'],1639,7665
,,,,,,,,,,,,
97,1.22664E+18,09-02-2020 22:35,#GlobalWarming failing in the #artic again.    #Seaice still there. https://t.co/HJRGQ7yW1l,"Texas, U.S.A.",NA,NA,NA,[],['https://t.co/HJRGQ7yW1l'],"['Seaice', 'artic', 'GlobalWarming']",175,339
